status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path
OK,2023-09-19,2024-03-18,1000.0,1006.1531466458101,6.153146645810125,6.153146645810125,0.0,0.006153146645810015,0.01245566645865459,0.07426938472688704,2023-10-11,2023-10-26,81,0.09721483743175457,0.17559849739982836,0.16353131710315472,0.16770929912046764,1992.24059654021,1.0061186074899764,0.9961186074899765,0.01,0.0661895533,1.7357782460801265,4.351178846430001,2,1,1,1.0,,,49.0,49.0,73,50,0.017834053532195027,-0.02413054546962945,0.285642530196382,0.7143574698036179,,0.05505896298870705,-0.02982157195027979,"{'2023-09': -0.02982157195027979, '2023-10': -0.020689399701815825, '2023-11': 0.05505896298870705, '2023-12': 0.0009772894036976787, '2024-01': 0.0006959046477763575, '2024-02': 0.0016487792626642683, '2024-03': 0.00039952427621137154}","{'2023': 0.003397523255810775, '2024': 0.002746292796357741}",930.0987796497201,1007.16182795581,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,A01__QQQM_SMH__buffer_0.02/base/W1
OK,2024-03-19,2024-09-18,1000.0,1027.2849111068504,27.28491110685036,27.28491110685036,0.0,0.027284911106850274,0.05519786740395216,0.24634614575668423,2024-07-10,2024-08-07,49,0.37317436119676256,0.3295358331366454,0.4212821895734611,0.22406629190160346,2017.53129615709,1.0187702831498398,1.0087702831498397,0.01,0.0,27.026492850450218,0.25841825640000055,2,1,1,1.0,,,169.0,169.0,71,56,0.0756668958097706,-0.07441011078030824,0.9062836164490709,0.09371638355092915,,0.12208484326317293,-0.08832600259883283,"{'2024-03': 0.04204764418348028, '2024-04': -0.04800468968882543, '2024-05': 0.12208484326317293, '2024-06': 0.0833638598708848, '2024-07': -0.052174677662085944, '2024-08': -0.014173226188115229, '2024-09': -0.08832600259883283}",{'2024': 0.027284911106851162},923.7359542234801,1300.3324351434799,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,A01__QQQM_SMH__buffer_0.02/base/W2
OK,2024-09-19,2025-03-18,1000.0,1006.3970439132802,6.397043913280186,6.397043913280186,0.0,0.006397043913280109,0.013023400849371702,0.09647758226212533,2025-02-19,2025-03-07,19,0.17191105314186103,0.16166774691731686,0.19881550901779957,0.13498888077426835,1985.8559468987198,1.002929438239896,0.9929294382398962,0.01,1.5408107915199998,4.8562331217601375,0.0,1,1,1,1.0,,,164.0,164.0,62,50,0.026846716888493605,-0.03568631091911112,0.9017697081518213,0.09823029184817866,,0.0530728856350311,-0.04162144391909062,"{'2024-09': 0.0068041263115201644, '2024-10': -0.008482756493349397, '2024-11': 0.0530728856350311, '2024-12': 0.004535877347709327, '2025-01': 0.02134716720123797, '2025-02': -0.026379443663392288, '2025-03': -0.04162144391909062}","{'2024': 0.05601270030303929, '2025': -0.04698395802959765}",992.9506826315201,1113.85951710304,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A01__QQQM_SMH__buffer_0.02/base/W3
OK,2025-03-19,2025-09-18,1000.0,1043.866577555355,43.86657755535498,43.86657755535498,0.0,0.04386657755535506,0.08946572390485064,0.024337094664069747,2025-05-19,2025-05-23,9,0.05167314819039031,1.6743414832007104,1.6910953433400209,3.6761053502797125,2032.220990593755,1.0261188046449041,1.0161188046449041,0.01,0.0,41.71617932313515,2.150398232220002,2,1,1,1.0,,,28.0,28.0,58,31,0.02338515292811061,-0.013828970682259967,0.153798867656878,0.846201132343122,,0.02311479139251915,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.018913985933579847, '2025-06': 0.02311479139251915, '2025-07': 0.000349203629105288, '2025-08': 5.3243778791456364e-05, '2025-09': 0.0009407075410885479}",{'2025': 0.043866577555355724},999.5994476435801,1043.866577555355,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A01__QQQM_SMH__buffer_0.02/base/W4
OK,2025-09-19,2026-03-18,1000.0,1218.8964187606402,218.89641876064024,218.89641876064024,0.0,0.21889641876064014,0.4943109095432394,0.11705274652714992,2025-10-29,2025-11-20,28,0.31317356008647956,1.4414865650078659,1.997510911084574,4.222975745627514,990.4946903652599,0.4949998452598716,0.4949998452598716,0.0,3.3842451359,0.0,215.5121736247401,1,0,0,,,,,,69,53,0.053416049206249205,-0.057046430757241695,0.9743338282798097,0.025666171720190256,,0.11892820317957575,-0.030932043521928465,"{'2025-09': 0.009308190554740303, '2025-10': 0.11127205849609956, '2025-11': -0.029334422883130373, '2025-12': 0.02519733902527177, '2026-01': 0.11892820317957575, '2026-02': 0.007138170822163614, '2026-03': -0.030932043521928465}","{'2025': 0.11614672938064041, '2026': 0.09205751060796175}",993.0716564547402,1318.4294362906403,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,A01__QQQM_SMH__buffer_0.02/base/W5
OK,2026-03-19,2026-09-18,1000.0,1471.428024553765,471.428024553765,471.428024553765,0.0,0.471428024553765,1.1616759537882824,0.24484286110662257,2026-06-22,2026-07-29,62,0.4583760792812979,1.9026940545163733,2.8383479267504357,4.7445775978022215,990.494952446235,0.49499997623494635,0.49499997623494635,0.0,0.0,0.0,471.4280245537651,1,0,0,,,,,,78,46,0.06827504148413754,-0.09162692461764388,0.9696656619582847,0.03033433804171526,,0.31855302839199795,-0.17488976565231373,"{'2026-03': -0.01230774584623473, '2026-04': 0.31855302839199795, '2026-05': 0.1806461223044007, '2026-06': 0.09451502577597659, '2026-07': -0.17488976565231373, '2026-08': 0.029581694693896043, '2026-09': 0.029213597503761957}",{'2026': 0.47142802455376565},934.445600523765,1716.127907143765,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,A01__QQQM_SMH__buffer_0.02/base/W6
OK,2023-09-19,2024-03-18,1000.0,1003.6978954465502,3.6978954465502056,3.6978954465502056,0.0,0.0036978954465503033,0.007476234816982563,0.07434263827624854,2023-10-11,2023-10-26,97,0.09724815644025343,0.12491998893947376,0.11616221680486705,0.10056456147280851,1991.2479298813105,2.996858923149931,2.9868589231499314,0.01,0.0592368297,-0.24695870175982745,3.88561731861,2,1,1,,,,49.0,49.0,73,50,0.017852655800908668,-0.024155141248711764,0.28506167876418476,0.7149383212358152,,0.05398598583210035,-0.030811571850840047,"{'2023-09': -0.030811571850840047, '2023-10': -0.02071053336690354, '2023-11': 0.05398598583210035, '2023-12': 0.0008764359999799964, '2024-01': 0.0006241522130341348, '2024-02': 0.0014788851065816733, '2024-03': 0.0003584171326029839}","{'2023': 0.0012317299365498524, '2024': 0.0024631315970735645}",929.1087797491599,1004.6006222365503,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,A01__QQQM_SMH__buffer_0.02/stress/W1
OK,2024-03-19,2024-09-18,1000.0,1025.24122175575,25.241221755750075,25.241221755750075,0.0,0.025241221755750054,0.051012182093270075,0.2465338427457645,2024-07-10,2024-08-07,49,0.37355326142921214,0.31899906657695765,0.4079197359896569,0.20691756362989833,2016.51326207607,3.0348138542500447,3.024813854250045,0.01,0.0,25.018452511350016,0.22276924439999854,2,1,1,1.0,,,169.0,169.0,71,56,0.07573745814626731,-0.07447554388070665,0.9070176116694143,0.0929823883305857,,0.12220680066002942,-0.08933960199061519,"{'2024-03': 0.04105764427044001, '2024-04': -0.04805034003189601, '2024-05': 0.12220680066002942, '2024-06': 0.08343806797129716, '2024-07': -0.05221754526343947, '2024-08': -0.014185512724239624, '2024-09': -0.08933960199061519}",{'2024': 0.025241221755750054},922.74595431044,1299.3424352304398,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,A01__QQQM_SMH__buffer_0.02/stress/W2
OK,2024-09-19,2025-03-18,1000.0,1004.4111850368001,4.411185036800134,4.411185036800134,0.0,0.004411185036800047,0.008971348649399635,0.09745826489854104,2025-02-19,2025-03-07,19,0.172106086157326,0.13816382072800656,0.1702132977237364,0.09205323590297099,1985.8500877361598,2.9887883147199705,2.9787883147199707,0.01,1.5408107915199998,2.870374245280063,0.0,1,1,1,1.0,,,164.0,164.0,62,50,0.026872917730769608,-0.03571831856624674,0.9026191460694184,0.0973808539305816,,0.05312557142400243,-0.042609958377717416,"{'2024-09': 0.00581412645455992, '2024-10': -0.008491105876693772, '2024-11': 0.05312557142400243, '2024-12': 0.0045401529955808595, '2025-01': 0.021367198706216284, '2025-02': -0.026403679446285855, '2025-03': -0.042609958377717416}","{'2024': 0.05502270044608015, '2025': -0.047971968174599255}",991.96068277456,1112.86951724608,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A01__QQQM_SMH__buffer_0.02/stress/W3
OK,2025-03-19,2025-09-18,1000.0,1041.6094265830848,41.60942658308477,41.60942658308477,0.0,0.04160942658308486,0.0847689413332029,0.02436063418120782,2025-05-19,2025-05-23,9,0.05130756199827356,1.602169639892916,1.6285917222240671,3.4797510074099387,2031.1882114542454,3.0568593469151186,3.046859346915119,0.01,0.0,39.69344186940494,1.9159847136800003,2,1,1,1.0,,,28.0,28.0,57,32,0.023408336466329116,-0.013842392272352622,0.15336625225266046,0.8466337477473396,,0.022036984284963257,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.017923985980739632, '2025-06': 0.022036984284963257, '2025-07': 0.00031315166371492786, '2025-08': 4.7748584037554664e-05, '2025-09': 0.0008436234414477273}",{'2025': 0.0416094265830842},998.6094476907399,1041.6094265830848,daily_mark_to_market_equity,A01__QQQM_SMH__buffer_0.02,a,QQQM_SMH,A01,buffer_0.02,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A01__QQQM_SMH__buffer_0.02/stress/W4
