status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path
OK,2026-03-19,2026-09-18,1000.0,2247.9549089658003,1247.9549089658003,1247.9549089658008,4.547473508864641e-13,1.2479549089658004,4.036553351942358,0.6933446055299529,2026-06-22,2026-07-29,62,1.5148598164670763,1.8293771638394405,2.4768728563262887,5.821857298301251,3240.4764526567,8.118994794199775,8.108994794199775,0.01,0.0,1247.9917735108002,-0.036864544999999756,2,1,1,1.0,,,153.0,153.0,69,47,0.2461552339422799,-0.30473281956635334,0.8249885126449109,0.1750114873550891,2.4749655379347324,1.7367954468595515,-0.5691228210346422,"{'2026-03': 0.0, '2026-04': 1.7367954468595515, '2026-05': 0.7646267193557603, '2026-06': 0.18857083231939953, '2026-07': -0.5691228210346422, '2026-08': -0.016772384192405343, '2026-09': -0.07560034021972539}",{'2026': 1.2479549089658017},1000.0,6472.18609122955,daily_mark_to_market_equity,L01__SPXL_SOXL__long_105,b,SPXL_SOXL,L01,long_105,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L01__SPXL_SOXL__long_105/stress/W6
OK,2023-09-19,2024-03-18,1000.0,1895.28673392262,895.28673392262,895.28673392262,0.0,0.89528673392262,2.633588323042424,0.22991119839715246,2024-03-07,2024-03-18,7,0.6670336012632702,2.2627214644599096,3.0889706719503036,11.454806644490276,990.98997873876,0.9899999787599578,0.9899999787599578,0.0,2.7973255213800003,0.0,892.4894084012401,1,0,0,,,,,,37,35,0.14502833366882917,-0.11459580076602982,0.5716731281909353,0.4283268718090647,1.715019384572806,0.4020577641826206,-0.006959478356239779,"{'2023-09': 0.0, '2023-10': 0.0, '2023-11': 0.0, '2023-12': 0.4020577641826206, '2024-01': 0.022105254499316995, '2024-02': 0.33182273586457245, '2024-03': -0.006959478356239779}","{'2023': 0.4020577641826206, '2024': 0.3517893358891291}",959.60481303124,2461.12750890262,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L01__SPXL_SOXL__long_147/base/W1
OK,2024-03-19,2024-09-18,1000.0,673.1456425859202,-326.8543574140798,-326.8543574140798,0.0,-0.32685435741407975,-0.5461393310918181,0.551203698407503,2024-07-10,2024-08-05,49,0.8839243899079013,-0.4317243614506828,-0.4535728671629259,-0.990812167388723,1662.7123279662198,1.6723702457399212,1.6623702457399212,0.01,3.22857080166,-331.5161331786899,1.4332049629500008,2,1,1,,,,122.0,122.0,66,49,0.18912062150746412,-0.20886829724592326,0.6677757258704262,0.3322242741295738,2.0033271776112787,0.2697093869023597,-0.3065378543191378,"{'2024-03': 0.0, '2024-04': -0.1662420181489297, '2024-05': 0.2697093869023597, '2024-06': 0.141193012701609, '2024-07': -0.19615009628480373, '2024-08': -0.3065378543191378, '2024-09': -0.00044228187288253284}",{'2024': -0.32685435741407964},670.4524536359202,1493.8903267627304,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L01__SPXL_SOXL__long_147/base/W2
OK,2024-09-19,2025-03-18,1000.0,999.7010132192603,-0.2989867807397104,-0.2989867807397104,0.0,-0.0002989867807396962,-0.0006066006674562141,0.16048956592562214,2024-12-06,2025-03-04,67,0.35349812776248457,0.1751526888566038,0.2109297603777165,-0.003779689127811208,1979.6877964230998,1.9896874841398084,1.9796874841398084,0.01,2.0029838034,-2.301970584139702,0.0,1,1,1,,,,153.0,153.0,59,45,0.07370979717541237,-0.08799919314006266,0.8298860163651592,0.17011398363484076,2.489658049095477,0.1723219029297023,-0.08418352465911072,"{'2024-09': 0.0, '2024-10': -0.008359881043619177, '2024-11': 0.1723219029297023, '2024-12': -0.08418352465911072, '2025-01': 0.0661725936373252, '2025-02': -0.05012563874895226, '2025-03': -0.07281364406461743}","{'2024': 0.06465627969978094, '2025': -0.06101055121643273}",991.6401189563803,1190.8142801363801,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L01__SPXL_SOXL__long_147/base/W3
OK,2025-03-19,2025-09-18,1000.0,1129.93822113221,129.93822113220995,129.93822113220995,0.0,0.12993822113220999,0.27612131067187806,0.042587464401566244,2025-06-12,2025-06-20,7,0.12130610747692037,2.059048545668312,2.026696544203916,6.483628799035125,2116.22397005449,2.1263349256898585,2.1163349256898587,0.01,3.6923487879000003,121.53165058465012,4.714221759660002,2,1,1,1.0,,,29.0,29.0,44,31,0.03143775895170475,-0.03347032044203557,0.16134166292456859,0.8386583370754315,0.48402498877370553,0.13079346300314953,-0.004721302771561131,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.13079346300314953, '2025-07': -0.004721302771561131, '2025-08': 0.00048762341742403237, '2025-09': 0.003494463916071}",{'2025': 0.12993822113220888},1000.0,1130.7934630031502,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L01__SPXL_SOXL__long_147/base/W4
OK,2025-09-19,2026-03-18,1000.0,1381.6947956440804,381.6947956440804,381.6947956440804,0.0,0.3816947956440804,0.9271680946999654,0.3733820890314826,2025-10-29,2025-11-20,29,1.027995645702792,1.1595768557792026,1.5721165664487577,2.483161677907343,990.9899758959199,0.9899999759198955,0.9899999759198955,0.0,0.0,0.0,381.69479564408016,1,0,0,,,,,,64,50,0.15856855113873713,-0.18852165452753122,0.9205797567419262,0.07942024325807384,2.7617392702257786,0.46620732634273465,-0.13861479175601543,"{'2025-09': 0.0, '2025-10': 0.22313217116408013, '2025-11': -0.13545356580909929, '2025-12': 0.018503132033601544, '2026-01': 0.46620732634273465, '2026-02': 0.015769678677987065, '2026-03': -0.13861479175601543}","{'2025': 0.07702077841407973, '2026': 0.2828859232211227}",791.9129824740801,1835.02127332408,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L01__SPXL_SOXL__long_147/base/W5
OK,2026-03-19,2026-09-18,1000.0,2252.81520628032,1252.8152062803201,1252.8152062803201,0.0,1.25281520628032,4.058311159501278,0.69318555872586,2026-06-22,2026-07-29,62,1.5144095893064926,1.8323061925856625,2.479925950139323,5.8545812278040446,3243.8457085526798,3.2550927996799714,3.2450927996799717,0.01,0.0,1252.84591139632,-0.030705115999999654,2,1,1,1.0,,,153.0,153.0,69,47,0.24597119527357236,-0.30465280263504524,0.8246378564280035,0.17536214357199653,2.473913569284011,1.7382804467998194,-0.5689756237363679,"{'2026-03': 0.0, '2026-04': 1.7382804467998194, '2026-05': 0.764212053782005, '2026-06': 0.18851286646469934, '2026-07': -0.5689756237363679, '2026-08': -0.016762319817454907, '2026-09': -0.07416706620543889}",{'2026': 1.2528152062803208},1000.0,6473.671091169819,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L01__SPXL_SOXL__long_147/base/W6
OK,2023-09-19,2024-03-18,1000.0,1893.80173395448,893.8017339544799,893.8017339544799,0.0,0.8938017339544799,2.627845496961807,0.23005000642354456,2024-03-07,2024-03-18,7,0.6677247338926939,2.2586644880079643,3.0883116418919747,11.422931639148432,992.4749787069,2.474999946899895,2.474999946899895,0.0,2.7973255213800003,0.0,891.0044084331001,1,0,0,,,,,,37,35,0.1451620656049657,-0.1146649875522674,0.572245041729445,0.427754958270555,1.7167351251883354,0.40057276421447985,-0.006964897531835157,"{'2023-09': 0.0, '2023-10': 0.0, '2023-11': 0.0, '2023-12': 0.40057276421447985, '2024-01': 0.022128692269253625, '2024-02': 0.33216694415615455, '2024-03': -0.006964897531835157}","{'2023': 0.40057276421447985, '2024': 0.3521623312564055}",958.1198130631001,2459.6425089344802,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L01__SPXL_SOXL__long_147/stress/W1
OK,2024-03-19,2024-09-18,1000.0,670.4785607405603,-329.5214392594397,-329.5214392594397,0.0,-0.32952143925943966,-0.5497213782603156,0.552322906847905,2024-07-10,2024-08-05,49,0.8856038472886687,-0.43799722748276654,-0.46132916844632227,-0.9952898412227076,1661.7222132823,4.1621768910998815,4.152176891099882,0.01,3.22857080166,-333.99134919172485,1.2413391306250001,2,1,1,,,,122.0,122.0,65,50,0.18946513263912035,-0.20918817584336313,0.6681457451938091,0.3318542548061909,2.0044372355814275,0.2701906213625058,-0.3082640702796765,"{'2024-03': 0.0, '2024-04': -0.1677270181473246, '2024-05': 0.2701906213625058, '2024-06': 0.14139135025889904, '2024-07': -0.19639150097504687, '2024-08': -0.3082640702796765, '2024-09': -0.00038960222408368494}",{'2024': -0.32952143925943966},668.1156784905602,1492.4053267643353,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L01__SPXL_SOXL__long_147/stress/W2
OK,2024-09-19,2025-03-18,1000.0,996.73148199305,-3.2685180069499893,-3.2685180069499893,0.0,-0.0032685180069499387,-0.006621212999392778,0.16193816254783988,2024-12-06,2025-03-04,67,0.3541448477756806,0.15827069895169116,0.19064404521442913,-0.04088729237888404,1979.6882648477501,4.959218710350054,4.9492187103500545,0.01,2.0029838034,-5.271501810349947,0.0,1,1,1,,,,153.0,153.0,59,45,0.07381600986795767,-0.08811146887424981,0.8310048208661379,0.16899517913386208,2.493014462598414,0.17258034525941923,-0.08429119786904371,"{'2024-09': 0.0, '2024-10': -0.009844880869049888, '2024-11': 0.17258034525941923, '2024-12': -0.08429119786904371, '2025-01': 0.06626502116227839, '2025-02': -0.05019130132606453, '2025-03': -0.07429281524266795}","{'2024': 0.06317127987435045, '2025': -0.06249209242103693}",990.1551191309501,1189.32928031095,daily_mark_to_market_equity,L01__SPXL_SOXL__long_147,b,SPXL_SOXL,L01,long_147,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L01__SPXL_SOXL__long_147/stress/W3
