sensitivity_group,status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path
track_a,OK,2024-09-19,2025-03-18,1000.0,999.4292093370155,-0.5707906629843364,-0.5707906629843364,0.0,-0.0005707906629843,-0.001157889194464,0.0736820355530664,2025-02-19,2025-03-07,19,0.1190842997089312,0.0493694396138093,0.0616842920799663,-0.0157146743541049,8750.803930568496,4.515402637514511,4.375402637514512,0.14,1.2556889645299998,-1.8264796275144377,0.0,16,14,14,1.0,0.2629567807484213,0.9641748627442114,35.642857142857146,31.0,53,53,0.0198786318871833,-0.0278552348591164,0.4946278775842743,0.5053721224157257,,0.0373130917712565,-0.0310986297036789,"{'2024-09': 0.0, '2024-10': -0.00029927455259026736, '2024-11': -0.009357463265177057, '2024-12': 0.02857785193529594, '2025-01': 0.037313091771256524, '2025-02': -0.023800769570761604, '2025-03': -0.031098629703678937}","{'2024': 0.018648025775489963, '2025': -0.018866984426581968}",977.8200122563652,1078.9267267786756,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A10__QQQM_SMH__trend_share_0.70/base/W3
track_a,OK,2025-03-19,2025-09-18,1000.0,1221.393457966023,221.3934579660231,221.3934579660231,0.0,0.221393457966023,0.4905797381763874,0.0347586124707688,2025-08-14,2025-08-21,18,0.1167219092524215,3.4602216461003854,4.324035789950308,14.113904534853148,2388.045930154942,1.2438635189773417,1.1938635189773417,0.05,0.0,72.88657029321708,148.50688767280582,6,5,5,1.0,,,48.8,56.0,50,25,0.0267440656313975,-0.0200278837565732,0.4326232958629652,0.5673767041370348,,0.1004100066815403,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.10041000668154032, '2025-07': 0.029550427892310882, '2025-08': 0.010183060992683401, '2025-09': 0.06721851993678807}",{'2025': 0.22139345796602306},1000.0,1221.393457966023,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A10__QQQM_SMH__trend_share_0.70/base/W4
track_a,OK,2025-09-19,2026-03-18,1000.0,1130.3148827963305,130.3148827963305,130.3148827963305,0.0,0.1303148827963305,0.2821845588838445,0.0911717754722779,2025-10-29,2025-11-20,27,0.2349260386608719,1.176866496120636,1.6296637752474747,3.095086800954608,4768.7275343478805,2.504255292239797,2.384255292239797,0.12,2.87359991857,84.04820106534574,43.39308181241468,12,12,12,1.0,4.355882454271906,47.91470699699096,51.333333333333336,7.0,63,52,0.048880251937299,-0.0401000845652206,0.6864987380980463,0.3135012619019537,,0.0847739749405074,-0.0232153075652392,"{'2025-09': 0.0, '2025-10': 0.04895733006035008, '2025-11': -0.019682092285838837, '2025-12': 0.02073379157287003, '2026-01': 0.08477397494050742, '2026-02': 0.01630507196033837, '2026-03': -0.023215307565239263}","{'2025': 0.049632454614705335, '2026': 0.07686731467468033}",963.6873385215,1196.6342382551604,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,A10__QQQM_SMH__trend_share_0.70/base/W5
track_a,OK,2026-03-19,2026-09-18,1000.0,1324.0254320055874,324.0254320055874,324.0254320055874,0.0,0.3240254320055873,0.7510279533267732,0.190246666316081,2026-06-22,2026-07-29,62,0.3235549151484992,1.8838092955632637,2.602662870018827,3.9476536849218418,5064.293551402961,2.632063070412786,2.5320630704127858,0.0999999999999999,0.0,232.6002857344996,91.42514627108766,12,10,10,1.0,32.34549291561063,129.3819716624425,62.7,41.0,74,45,0.0631329209481617,-0.0697407431696094,0.6486330925113931,0.3513669074886069,,0.171900033942195,-0.1238836986665966,"{'2026-03': 0.009719588782222344, '2026-04': 0.171900033942195, '2026-05': 0.1301394976073338, '2026-06': 0.07166373837008222, '2026-07': -0.12388369866659665, '2026-08': 0.038557362549392904, '2026-09': 0.015364883732152279}",{'2026': 0.3240254320055882},1000.0,1453.2453932397498,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,A10__QQQM_SMH__trend_share_0.70/base/W6
track_a,OK,2023-09-19,2024-03-18,1000.0,1280.531070610205,280.531070610205,280.531070610205,0.0,0.2805310706102051,0.6470565740380254,0.0608493892014926,2023-10-11,2023-10-26,28,0.1815497647928972,2.8380346209916234,4.652663012178788,10.633739837476512,5488.768697306735,8.34179437179508,8.23179437179508,0.1099999999999999,4.584710192000001,50.860341024358966,225.08601939384565,15,11,11,1.0,1.5020527268765156,4.005473938337375,48.54545454545455,30.0,70,51,0.0516036771494121,-0.027767058488446,0.6142326305058953,0.3857673694941047,,0.1034459518719601,-0.0279041978204863,"{'2023-09': 0.006786362436629778, '2023-10': -0.027904197820486365, '2023-11': 0.03801005127768131, '2023-12': 0.06818642717370182, '2024-01': 0.047900203281122655, '2024-02': 0.10344595187196015, '2024-03': 0.020526118489673673}","{'2023': 0.08516307133407519, '2024': 0.18003561348245034}",960.80558991975,1345.1847157502048,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,A10__QQQM_SMH__trend_share_0.70/stress/W1
track_a,OK,2024-03-19,2024-09-18,1000.0,1023.6953514358552,23.695351435855173,23.695351435855173,0.0,0.0236953514358551,0.047851595555693,0.1876345028081233,2024-07-10,2024-08-07,49,0.26807403107247,0.3067057806035952,0.3937387812253415,0.2550255674705335,5184.2204883258255,7.895258234145078,7.775258234145078,0.12,0.0,8.719551323899335,14.975800111955564,12,12,12,1.0,0.6076827257689296,1.2153654515378591,50.916666666666664,18.5,66,52,0.0624736532627761,-0.0504531385110903,0.6566430152942525,0.3433569847057475,,0.0745825105738609,-0.0504037104610181,"{'2024-03': 0.0, '2024-04': -0.02861157594658481, '2024-05': 0.0745825105738609, '2024-06': 0.061542007832318335, '2024-07': -0.0504037104610181, '2024-08': -0.002662430563570073, '2024-09': -0.02451708696089372}",{'2024': 0.023695351435855994},910.9316414489653,1170.280204854085,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,A10__QQQM_SMH__trend_share_0.70/stress/W2
track_a,OK,2024-09-19,2025-03-18,1000.0,990.8820419499676,-9.117958050032255,-9.117958050032255,0.0,-0.0091179580500322,-0.0184150544838235,0.0745884566037716,2025-02-19,2025-03-07,19,0.119000367079059,-0.0985415028673013,-0.1239016287447454,-0.2468887991830674,8716.567355328969,13.214857438152547,13.074857438152549,0.14,1.25016203312,-10.368120083152398,-3.2356265237621323e-14,16,14,14,1.0,0.3235104616131642,0.8087761540329107,70.0,68.0,53,53,0.019881529797505,-0.0278742839879575,0.4947630285318278,0.5052369714681721,,0.0355069498623312,-0.0318102748510814,"{'2024-09': 0.0, '2024-10': -0.000983391596750094, '2024-11': -0.011759179406312548, '2024-12': 0.02619855934519988, '2025-01': 0.03550694986233127, '2025-02': -0.02446788261653321, '2025-03': -0.031810274851081455}","{'2024': 0.01313401817466553, '2025': -0.021963507122964576}",975.28307494515,1070.7474409855154,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A10__QQQM_SMH__trend_share_0.70/stress/W3
track_a,OK,2025-03-19,2025-09-18,1000.0,1218.8381772371204,218.83817723712036,218.83817723712036,0.0,0.2188381772371204,0.4843621105459139,0.0350725325546428,2025-08-14,2025-08-21,18,0.1165714161680792,3.428837091240054,4.248834399911925,13.810297553827352,2385.80608401574,3.627277492880056,3.5772774928800564,0.05,0.0,71.22750386920495,147.6106733679152,6,5,5,1.0,,,48.8,56.0,49,26,0.0267480703088252,-0.0200338315778095,0.4328063247778323,0.5671936752221677,,0.0997170068446196,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.0997170068446196, '2025-07': 0.029281986101739488, '2025-08': 0.00926722317606643, '2025-09': 0.06690209074353803}",{'2025': 0.2188381772371204},1000.0,1218.8381772371204,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A10__QQQM_SMH__trend_share_0.70/stress/W4
track_a,OK,2025-09-19,2026-03-18,1000.0,1125.2993397059422,125.2993397059422,125.2993397059422,0.0,0.1252993397059421,0.2706661089038527,0.0915056879007777,2025-10-29,2025-11-20,27,0.2350632245761524,1.1378324719931487,1.5799170059872762,2.957915678393061,4758.530770996627,7.256824003897557,7.136824003897557,0.12,2.8690985648400003,79.680165252909,42.75007588819335,12,12,12,1.0,7.790527923222887,38.95263961611443,51.333333333333336,7.0,63,52,0.048895380812479,-0.040127591038761,0.6868548796886502,0.3131451203113498,,0.0841830274237041,-0.0243356639871548,"{'2025-09': 0.0, '2025-10': 0.04797333920944946, '2025-11': -0.020299530155994172, '2025-12': 0.020161303228451555, '2026-01': 0.0841830274237041, '2026-02': 0.015670019495744203, '2026-03': -0.02433566398715481}","{'2025': 0.04739958228390462, '2026': 0.07437444003192373}",962.43932022375,1192.7040994318977,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,A10__QQQM_SMH__trend_share_0.70/stress/W5
track_a,OK,2026-03-19,2026-09-18,1000.0,1318.782894572704,318.782894572704,318.782894572704,0.0,0.318782894572704,0.7372171068767381,0.1909893764817111,2026-06-22,2026-07-29,62,0.323599511883042,1.8592162104010073,2.570953924113025,3.859990123311037,5055.034386831294,7.681802231296059,7.581802231296059,0.0999999999999999,0.0,228.08498408142896,90.697910491275,12,10,10,1.0,32.34031378414133,75.46073216299644,62.7,41.0,74,45,0.0631311378128887,-0.0697493738389181,0.6487897151438301,0.3512102848561699,,0.1714821109020405,-0.1246855432700531,"{'2026-03': 0.009472089056667521, '2026-04': 0.17148211090204057, '2026-05': 0.13015834924189784, '2026-06': 0.07117411506779292, '2026-07': -0.1246855432700531, '2026-08': 0.03697327061837141, '2026-09': 0.014874401177935148}",{'2026': 0.31878289457270426},1000.0,1451.7367436450925,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.70,a,QQQM_SMH,A10,trend_share_0.70,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,A10__QQQM_SMH__trend_share_0.70/stress/W6
track_a,OK,2023-09-19,2024-03-18,1000.0,1357.533756551745,357.533756551745,357.533756551745,0.0,0.3575337565517449,0.8530405336798426,0.0622634351778147,2024-03-07,2024-03-15,7,0.2190105383112901,2.924901099139415,4.807253335251246,13.700505461089492,4439.159679347114,2.3393676554547063,2.219367655454706,0.12,5.918194197199999,15.770796581465516,335.8447657730799,14,12,12,1.0,0.4155866958828809,2.0779334794144044,59.333333333333336,36.0,71,50,0.0623035337884256,-0.0350017351458872,0.7157246791034391,0.2842753208965609,,0.1271903267767482,-0.0264490556603764,"{'2023-09': 0.008492465722135245, '2023-10': -0.026449055660376475, '2023-11': 0.039325769263314436, '2023-12': 0.0863609031213064, '2024-01': 0.058504251433354026, '2024-02': 0.12719032677674824, '2024-03': 0.02636920844730084}","{'2023': 0.10855479102942556, '2024': 0.224597798446311}",963.64699880782,1445.085400171745,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,A10__QQQM_SMH__trend_share_0.90/base/W1
track_a,OK,2024-03-19,2024-09-18,1000.0,1043.1479684690753,43.147968469075295,43.147968469075295,0.0,0.0431479684690752,0.0879693107469568,0.2220982237305798,2024-07-10,2024-08-07,49,0.3161945663808392,0.4225554944849755,0.5418268462789532,0.3960829099365941,4379.9780055285655,2.3098709209247157,2.1898709209247156,0.12,0.0,27.38556660540997,15.762401863665136,12,12,12,1.0,1.5814213000511164,2.213989820071563,50.916666666666664,18.5,67,51,0.0697636587049579,-0.0635908829666845,0.7641186000699253,0.2358813999300747,,0.090095753788804,-0.0511264237894185,"{'2024-03': 0.0, '2024-04': -0.03907404697546535, '2024-05': 0.09009575378880408, '2024-06': 0.07637226202050673, '2024-07': -0.05112642378941856, '2024-08': -0.001879670183953186, '2024-09': -0.02312815257232359}",{'2024': 0.043147968469074316},896.4730638533101,1207.1610384911648,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,A10__QQQM_SMH__trend_share_0.90/base/W2
track_a,OK,2024-09-19,2025-03-18,1000.0,983.4516938175556,-16.54830618244432,-16.54830618244432,0.0,-0.0165483061824442,-0.0332933737866539,0.0791488662316248,2025-02-19,2025-03-11,19,0.128750454237027,-0.2014664355279058,-0.2389025296987143,-0.4206424598581453,8856.51395923281,4.5682536388244825,4.428253638824483,0.14,1.3828876563799994,-17.931174616565006,-1.9222259132205616e-05,16,14,14,1.0,0.2727567413060482,0.6818918532651208,76.85714285714286,74.0,57,56,0.0221644800864575,-0.0311764541325623,0.5183091824937006,0.4816908175062994,,0.0373112677311748,-0.0311044073566918,"{'2024-09': 0.0, '2024-10': -0.004027832574239998, '2024-11': -0.019364896784209162, '2024-12': 0.02734786698869418, '2025-01': 0.03731126773117488, '2025-02': -0.024797522915960823, '2025-03': -0.031104407356691843}","{'2024': 0.003395528035611939, '2025': -0.01987634353633405}",962.3938029836152,1067.9811823578932,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A10__QQQM_SMH__trend_share_0.90/base/W3
track_a,OK,2025-03-19,2025-09-18,1000.0,1272.069659991805,272.06965999180534,272.06965999180534,0.0,0.2720696599918053,0.6165660935861055,0.0445858220332932,2025-08-14,2025-09-03,19,0.1455609499364895,3.3554619070989267,4.048742648877593,13.82874791734696,1488.685913240165,0.7941272481949138,0.7441272481949137,0.05,0.0,32.219304801111015,239.85035519069424,6,5,5,1.0,,,48.8,56.0,49,26,0.0341381337365169,-0.0256521299442562,0.533868357003924,0.466131642996076,,0.1290986052178804,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.1290986052178804, '2025-07': 0.03344466204316343, '2025-08': 0.0068966647340633624, '2025-09': 0.08269690383373618}",{'2025': 0.2720696599918051},1000.0,1272.069659991805,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A10__QQQM_SMH__trend_share_0.90/base/W4
track_a,OK,2025-09-19,2026-03-18,1000.0,1147.8180375370905,147.81803753709028,147.81803753709028,0.0,0.1478180375370903,0.3227945217147823,0.1084372804843399,2025-10-29,2025-11-20,27,0.2793350440553569,1.142500856654692,1.5775041933501,2.976785477033416,3350.38537282373,1.795086175829863,1.675086175829863,0.12,3.07936398292,94.3677984145297,50.370875139640425,12,12,12,1.0,16.74422109313532,184.1864320244885,51.333333333333336,7.0,64,51,0.0522011285339663,-0.0513978087893892,0.8198757026527957,0.1801242973472042,,0.1060967833687824,-0.0305971194044656,"{'2025-09': 0.0, '2025-10': 0.061368913349470144, '2025-11': -0.025730508295934484, '2025-12': 0.02379727006213006, '2026-01': 0.10609678336878248, '2026-02': 0.011151373706481449, '2026-03': -0.030597119404465634}","{'2025': 0.058667141372624076, '2026': 0.08421050647597839}",959.3506071688352,1235.8371155697253,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,A10__QQQM_SMH__trend_share_0.90/base/W5
track_a,OK,2026-03-19,2026-09-18,1000.0,1351.2996275763992,351.2996275763992,351.2996275763992,0.0,0.3512996275763991,0.8237589941474579,0.2278007904366634,2026-06-22,2026-07-29,62,0.3822201410567241,1.7550909818481482,2.3407496645695183,3.616137558471254,4093.289175400624,2.156564175600838,2.046564175600838,0.1099999999999999,0.0,235.6910115865331,115.60861598986624,11,11,11,1.0,48.62392060012133,218.807642700546,63.27272727272727,69.0,76,43,0.0668744404128243,-0.0855663186845611,0.7396526511809042,0.2603473488190958,,0.1805435292359236,-0.1587592189182872,"{'2026-03': 0.009719588782222344, '2026-04': 0.18054352923592365, '2026-05': 0.16609718517261607, '2026-06': 0.08610744955632765, '2026-07': -0.15875921891828726, '2026-08': 0.04789750843781837, '2026-09': 0.015365037319366337}",{'2026': 0.3512996275764002},1000.0,1536.6372244450297,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,A10__QQQM_SMH__trend_share_0.90/base/W6
track_a,OK,2023-09-19,2024-03-18,1000.0,1351.5748354497946,351.5748354497946,351.5748354497946,0.0,0.3515748354497945,0.8366632368798967,0.0622669178676442,2024-03-07,2024-03-15,7,0.2191353187126271,2.8827903442784937,4.749118518399984,13.436721545433224,4431.231162889305,6.764945407905117,6.644945407905117,0.12,5.894332007699998,12.17440077328827,333.5061026688066,14,12,12,1.0,0.5879945224941662,1.7639835674824986,56.916666666666664,33.0,71,50,0.0622386117865163,-0.0350036929592757,0.7157516452201971,0.2842483547798029,,0.1270575972690888,-0.0279038607403836,"{'2023-09': 0.007739924372689888, '2023-10': -0.027903860740383646, '2023-11': 0.037507964895853396, '2023-12': 0.08626705484836039, '2024-01': 0.05828821379004756, '2024-02': 0.12705759726908883, '2024-03': 0.026370819937067802}","{'2023': 0.10404234418052916, '2024': 0.22420561364699765}",961.71592542383,1438.7473595597946,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,A10__QQQM_SMH__trend_share_0.90/stress/W1
track_a,OK,2024-03-19,2024-09-18,1000.0,1038.6441556833602,38.64415568336017,38.64415568336017,0.0,0.0386441556833601,0.0786140588253909,0.2223196732310134,2024-07-10,2024-08-07,49,0.3162066406294075,0.3953918375080414,0.5074754746630353,0.3536081970744115,4370.970336294351,6.675397196640075,6.555397196640075,0.12,0.0,23.44970434977155,15.194451333588484,12,12,12,1.0,1.394530328439629,1.9523424598154813,50.916666666666664,18.5,67,51,0.0696360501751931,-0.0635935062101122,0.7643474785915076,0.2356525214084923,,0.0892618416080521,-0.0513706884663613,"{'2024-03': 0.0, '2024-04': -0.04030696078331464, '2024-05': 0.08926184160805217, '2024-06': 0.07626433488359652, '2024-07': -0.05137068846636139, '2024-08': -0.002322331570382863, '2024-09': -0.024569329372834292}",{'2024': 0.03864415568336166},895.416067662015,1204.5219435042952,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,A10__QQQM_SMH__trend_share_0.90/stress/W2
track_a,OK,2024-09-19,2025-03-18,1000.0,974.8581727092296,-25.141827290770262,-25.141827290770262,0.0,-0.0251418272907703,-0.0503570849836154,0.0800563902653321,2025-02-19,2025-03-13,19,0.1286973153481864,-0.3412927039596203,-0.4071087896586613,-0.6290201796098496,8821.415854902394,13.37209420130005,13.232094201300049,0.14,1.3772063605299998,-26.51901521156601,-1.8439734433154376e-05,16,14,14,1.0,0.312068654500197,0.5617235781003547,70.0,68.0,56,57,0.0221654526985493,-0.0312039841968654,0.5184961961375829,0.4815038038624171,,0.0355056915803804,-0.0318193869560248,"{'2024-09': 0.0, '2024-10': -0.004911058524529888, '2024-11': -0.021449805065577254, '2024-12': 0.024885050413225862, '2025-01': 0.035505691580380416, '2025-02': -0.025655812689059143, '2025-03': -0.03181938695602482}","{'2024': -0.0020238419259722695, '2025': -0.023164867394640853}",959.5383506379098,1059.6933983055771,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,A10__QQQM_SMH__trend_share_0.90/stress/W3
track_a,OK,2025-03-19,2025-09-18,1000.0,1270.44564175402,270.44564175402,270.44564175402,0.0,0.2704456417540199,0.6124495148186704,0.0448448829729178,2025-08-14,2025-09-03,19,0.145398549393994,3.341584589675945,4.028686098548974,13.65706573899485,1487.9932458624803,2.280051315980078,2.230051315980078,0.05,0.0,31.642704104030223,238.8029376499897,6,5,5,1.0,,,48.8,56.0,49,26,0.0341399125146357,-0.0256547350168347,0.5340887139572964,0.4659112860427036,,0.1282076052536396,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.1282076052536396, '2025-07': 0.03336696828581198, '2025-08': 0.006581051986251474, '2025-09': 0.08258932080200765}",{'2025': 0.27044564175401886},1000.0,1270.44564175402,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,A10__QQQM_SMH__trend_share_0.90/stress/W4
track_a,OK,2025-09-19,2026-03-18,1000.0,1144.2755600492578,144.27556004925782,144.27556004925782,0.0,0.1442755600492578,0.3145235999772995,0.1085972697548623,2025-10-29,2025-11-20,27,0.2795824171561135,1.1192454537605,1.547794831888972,2.896238558181771,3345.195532340663,5.13683729528256,5.01683729528256,0.12,3.07574101954,91.43950750056678,49.76031152915078,12,12,12,1.0,29.77624000249689,148.88120001248444,51.333333333333336,7.0,64,51,0.0522073660794655,-0.0514430066091279,0.8201930486766174,0.1798069513233826,,0.1059010816671077,-0.0318917043835791,"{'2025-09': 0.0, '2025-10': 0.060381667174009834, '2025-11': -0.025970499889070076, '2025-12': 0.023619399527643692, '2026-01': 0.10590108166710777, '2026-02': 0.010921815686317338, '2026-03': -0.031891704383579134}","{'2025': 0.057238157265935286, '2026': 0.08232525678831482}",958.29841955182,1233.6756339350377,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,A10__QQQM_SMH__trend_share_0.90/stress/W5
track_a,OK,2026-03-19,2026-09-18,1000.0,1347.06262714462,347.0626271446199,347.0626271446199,0.0,0.34706262714462,0.8123634563716362,0.2279982822534999,2026-06-22,2026-07-29,62,0.3823020854120703,1.738458588397085,2.3197271395216115,3.563024459405399,4087.9641774730553,6.241225485380021,6.13122548538002,0.1099999999999999,0.0,232.167057672326,114.89556947229389,11,11,11,1.0,44.88533912924407,119.6942376779842,63.27272727272727,69.0,76,43,0.0668742529638561,-0.0855901614982074,0.7398158525446243,0.2601841474553756,,0.1798931290365828,-0.158973718890287,"{'2026-03': 0.009472089056667521, '2026-04': 0.17989312903658283, '2026-05': 0.16615354283248163, '2026-06': 0.08597111228614196, '2026-07': -0.158973718890287, '2026-08': 0.046296702857151484, '2026-09': 0.014874561452565604}",{'2026': 0.3470626271446209},1000.0,1535.2970750064474,daily_mark_to_market_equity,A10__QQQM_SMH__trend_share_0.90,a,QQQM_SMH,A10,trend_share_0.90,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,A10__QQQM_SMH__trend_share_0.90/stress/W6
tqqq_soxl,OK,2023-09-19,2024-03-18,1000.0,1109.826155473785,109.8261554737851,109.8261554737851,0.0,0.1098261554737851,0.2340208579025731,0.0851615817776119,2023-12-27,2024-01-04,55,0.1555770487476012,1.4282560120940673,1.174187172119677,2.7479627904714983,2092.35175816653,2.102435891829844,2.092435891829844,0.01,5.155267515615,96.19649692640029,8.47439103177,2,1,1,1.0,,,30.0,30.0,39,33,0.0414816649267317,-0.0500838255904795,0.1659298429418349,0.834070157058165,0.4977895288255048,0.1838926030696654,-0.0672549047687516,"{'2023-09': 0.0, '2023-10': 0.0, '2023-11': 0.0, '2023-12': 0.18389260306966548, '2024-01': -0.06725490476875162, '2024-02': 0.005176085271465514, '2024-03': -0.00014383886523983147}","{'2023': 0.18389260306966548, '2024': -0.06256179606480894}",990.0120974540504,1203.2727008696652,daily_mark_to_market_equity,L01__TQQQ_SOXL__long_105,b,TQQQ_SOXL,L01,long_105,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L01__TQQQ_SOXL__long_105/base/W1
