status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path
OK,2024-09-19,2025-03-18,1000.0,997.7966329685112,-2.203367031488824,-2.203367031488824,0.0,-0.002203367031488823,-0.004465929753468045,0.2308335758514627,2024-12-16,2025-02-28,61,0.4785923394388727,0.23151736132168257,0.2743195922296236,-0.019346967775354273,1972.8980358674999,4.942221608199743,4.932221608199743,0.01,6.495889576711001,-8.699256608199804,-2.1319866996635978e-14,5,1,1,,,,157.0,157.0,60,48,0.0802121706939587,-0.10709950079680719,0.8350656048513864,0.16493439514861363,2.505196814554159,0.14847628086905984,-0.1364109290855089,"{'2024-09': 0.014808387721061855, '2024-10': -0.045356750411390756, '2024-11': 0.14847628086905984, '2024-12': -0.006000785501572903, '2025-01': 0.04472423893246491, '2025-02': -0.1364109290855089, '2025-03': 0.0}","{'2024': 0.10594422600886144, '2025': -0.09778756513846376}",968.7799769638121,1297.2441355238122,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L08__TQQQ_SOXL__vol_target_60/stress/W3
OK,2025-03-19,2025-09-18,1000.0,1202.6319364496806,202.63193644968055,202.63193644968055,0.0,0.20263193644968047,0.4452302802684236,0.10084619826676544,2025-08-28,2025-09-02,14,0.23849184533207324,1.6538048510376022,1.696222579315614,4.414943626240319,6571.26962937875,16.51305255599961,16.42305255599961,0.09,1.13155974568,101.75855230517521,99.74182439882514,10,9,9,1.0,0.2757492963571778,2.2059943708574226,47.55555555555556,28.0,56,32,0.08848347311424365,-0.07655702246470919,0.31400851508851063,0.6859914849114894,0.9420255452655323,0.10098944564383228,-0.03263855680569905,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.02382267514922498, '2025-06': 0.10098944564383228, '2025-07': 0.019026218399043504, '2025-08': -0.03263855680569905, '2025-09': 0.08230758350168799}",{'2025': 0.20263193644968025},996.698800909225,1203.2945456109553,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L08__TQQQ_SOXL__vol_target_60/stress/W4
OK,2025-09-19,2026-03-18,1000.0,1200.5281919707506,200.52819197075064,200.52819197075064,0.0,0.20052819197075067,0.4489711996210288,0.2774418942775001,2025-10-29,2025-12-17,60,0.6470032048324817,0.9003380324251317,1.1157220768243024,1.6182530788661766,6659.686292919876,16.810574099249465,16.650574099249464,0.16000000000000003,0.0,200.52818678348484,5.1872657016056195e-06,10,16,16,1.0,2.2506775633372036,6.752032690011611,74.1875,73.5,67,53,0.1328817409396128,-0.1779278297589928,0.5576077994436209,0.44239220055637907,1.6728233983308634,0.2900943092904853,-0.14369731868711533,"{'2025-09': 0.0015116370907501953, '2025-10': 0.2900943092904853, '2025-11': -0.14369731868711533, '2025-12': -0.06041103384636215, '2026-01': 0.2382950624356177, '2026-02': 0.007314406066968093, '2026-03': -0.07415026783118273}","{'2025': 0.03954351022748814, '2026': 0.1548609367086844}",955.4344973468005,1408.8197072785256,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L08__TQQQ_SOXL__vol_target_60/stress/W5
OK,2026-03-19,2026-09-18,1000.0,1637.2277054315384,637.2277054315384,637.2277054315384,0.0,0.6372277054315385,1.6751040213952693,0.3296777081402916,2026-06-22,2026-07-29,62,0.637498878171777,1.8558135029543272,2.563899260946846,5.0810351444279105,12985.441382955463,32.62779005346179,32.46779005346179,0.16000000000000003,0.0,637.2277162920111,-1.0860472367164151e-05,13,16,16,1.0,1.1546313723814308,2.540189019239148,48.25,38.5,70,49,0.10470293145336829,-0.14389274489387005,0.5142650836479059,0.4857349163520941,1.5427952509437177,0.5981998861607036,-0.2648216775236195,"{'2026-03': -0.04485730815100031, '2026-04': 0.5981998861607036, '2026-05': 0.3932336262271543, '2026-06': 0.07288620771270282, '2026-07': -0.2648216775236195, '2026-08': 0.01160994489955125, '2026-09': -0.035224337086232294}",{'2026': 0.6372277054315383},942.2487451088999,2393.4373322524752,daily_mark_to_market_equity,L08__TQQQ_SOXL__vol_target_60,b,TQQQ_SOXL,L08,vol_target_60,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L08__TQQQ_SOXL__vol_target_60/stress/W6
OK,2023-09-19,2024-03-18,1000.0,1547.5654079718984,547.5654079718984,547.5654079718984,0.0,0.5475654079718983,1.41381136138529,0.15028583175147991,2023-12-27,2024-01-04,15,0.497846464442978,2.0165344519138864,3.254620439264534,9.407482694198603,3316.7259056408893,3.3764987649898117,3.3164987649898117,0.060000000000000005,6.001629866888001,289.5940637267702,251.96971437824024,8,6,6,1.0,7.934256540606956,3.967128270303478,43.0,31.5,74,51,0.1105953613187276,-0.07952399508570152,0.8120871701943868,0.1879128298056132,2.436261510583161,0.22185387755201336,-0.06778306381421972,"{'2023-09': -0.06778306381421972, '2023-10': -0.06773132104809465, '2023-11': 0.12392035534712353, '2023-12': 0.21588907636069843, '2024-01': 0.03063048154358672, '2024-02': 0.22185387755201336, '2024-03': 0.03475893067602298}","{'2023': 0.1876475467169585, '2024': 0.30305107121205177}",851.4664795476301,1726.3597670369581,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L09__TQQQ_SOXL__cooldown_15/base/W1
OK,2024-03-19,2024-09-18,1000.0,1026.1216677751852,26.121667775185188,26.121667775185188,0.0,0.02612166777518521,0.052814408027188176,0.3213866171616886,2024-07-10,2024-09-06,49,0.5438247078440734,0.368744943213202,0.4620201087055889,0.1643329410963538,4467.97352774486,4.557571274099833,4.467571274099833,0.09,6.196968349285,-26.104708670091558,46.029408095991684,9,9,9,1.0,1.633755463318215,0.8168777316591076,54.111111111111114,31.0,76,50,0.08631741071004773,-0.13917474466599866,0.8057956275359268,0.19420437246407318,2.41738688260778,0.18284765482799248,-0.20563700228816761,"{'2024-03': 0.08844982154974201, '2024-04': -0.20563700228816761, '2024-05': 0.18284765482799248, '2024-06': 0.16744748514622243, '2024-07': -0.06409701254101241, '2024-08': -0.002072711918743808, '2024-09': -0.07981417131639934}",{'2024': 0.02612166777518543},843.2621812473021,1415.6523374958551,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L09__TQQQ_SOXL__cooldown_15/base/W2
OK,2024-09-19,2025-03-18,1000.0,746.6572656134215,-253.3427343865785,-253.3427343865785,0.0,-0.2533427343865785,-0.4472331855341559,0.33463234976380807,2024-12-16,2025-03-13,61,0.44674367872630705,-1.1104221623681914,-1.2260657975864298,-1.336491184578611,7861.416601356329,8.031166346829515,7.861166346829515,0.17,4.942898380251,-258.28562861282757,-4.154001873938974e-06,18,17,17,1.0,0.5062243572092179,0.15576134067975936,33.8235294117647,5.0,64,56,0.05003449244593172,-0.11722971551152073,0.6619410762203285,0.3380589237796715,1.9858232286609856,0.045407405576885385,-0.1296380155987108,"{'2024-09': 0.018247079216702433, '2024-10': -0.06632910377607493, '2024-11': 0.045407405576885385, '2024-12': 0.032708027400228046, '2025-01': -0.058600331175302944, '2025-02': -0.11215486152115162, '2025-03': -0.1296380155987108}","{'2024': 0.026384582106062204, '2025': -0.2725365534219748}",746.6572634934215,1122.1724759662923,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W3,False,L09__TQQQ_SOXL__cooldown_15/base/W3
OK,2025-03-19,2025-09-18,1000.0,1605.4057523633148,605.4057523633148,605.4057523633148,0.0,0.6054057523633147,1.5723322867365526,0.10524329204668725,2025-08-14,2025-08-21,19,0.3297296658936663,3.016739851327728,3.780430692999669,14.939976279334232,1235.5318118802497,1.244576249689876,1.234576249689876,0.01,3.2708398830049994,5.471981681060012,596.66293079925,7,1,1,1.0,,,1.0,1.0,58,31,0.07091920339074909,-0.05637327838259398,0.6110920077609859,0.38890799223901407,1.8332760232829575,0.269855838002095,0.0,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.003611482708490099, '2025-06': 0.269855838002095, '2025-07': 0.03234649502417808, '2025-08': 0.024306870199587438, '2025-09': 0.19126724334652923}",{'2025': 0.6054057523633158},986.97252215035,1605.4057523633148,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W4,False,L09__TQQQ_SOXL__cooldown_15/base/W4
OK,2025-09-19,2026-03-18,1000.0,886.4158362509256,-113.58416374907438,-113.58416374907438,0.0,-0.11358416374907443,-0.21702522030997928,0.26156756308443285,2025-10-29,2025-11-20,95,0.5329010849396703,-0.19032556551280427,-0.22947712681858673,-0.829709990607377,6979.179991123685,7.08890336717446,6.97890336717446,0.10999999999999999,1.5242540030999998,-96.72050081228451,-18.387916939889962,10,11,11,1.0,0.6238566636774608,0.5198805530645506,50.36363636363637,17.0,62,60,0.08455819553072663,-0.14113553733051631,0.7302564064344989,0.26974359356550115,2.190769219303496,0.11451408110394157,-0.15052137862394976,"{'2025-09': -0.006717046010561667, '2025-10': 0.11451408110394157, '2025-11': -0.15052137862394976, '2025-12': -0.0033536459918680483, '2026-01': 0.05476534307534697, '2026-02': -0.0663779974208375, '2026-03': -0.03958596402250414}","{'2025': -0.06275727461431457, '2026': -0.05423023060951837}",833.7479829779681,1129.078222051748,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W5,False,L09__TQQQ_SOXL__cooldown_15/base/W5
OK,2026-03-19,2026-09-18,1000.0,1175.7078223569915,175.70782235699153,175.70782235699153,0.0,0.17570782235699145,0.3813721728619519,0.3418579238663353,2026-06-02,2026-07-29,75,0.5512962190877054,0.8565149416794864,1.0861318379740805,1.1155867576469178,10908.94061062643,11.028324542008264,10.908324542008264,0.12,0.0,125.18591227759859,50.52191007939317,14,12,12,1.0,3.9486780971816398,1.31622603239388,19.0,5.0,57,46,0.11152949000225787,-0.09204756357042088,0.5202110154254638,0.4797889845745362,1.5606330462763913,0.3408708769327964,-0.18321481346733393,"{'2026-03': -0.06850879447843994, '2026-04': 0.1992988174169219, '2026-05': 0.3408708769327964, '2026-06': -0.12073888195768578, '2026-07': -0.18321481346733393, '2026-08': 0.04666811970134055, '2026-09': 0.04417085654619468}",{'2026': 0.175707822356991},913.66470570204,1523.74672216532,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W6,False,L09__TQQQ_SOXL__cooldown_15/base/W6
OK,2023-09-19,2024-03-18,1000.0,1540.2953264656026,540.2953264656026,540.2953264656026,0.0,0.5402953264656025,1.3909834799678276,0.15034560312744416,2023-12-27,2024-01-04,15,0.49824601597045154,1.9961932136574987,3.2272201385786317,9.251906614047941,3310.8478921865503,8.335701204399781,8.27570120439978,0.060000000000000005,5.988339150002,283.9090250145001,250.39796230110016,8,6,6,1.0,7.690039225138632,3.845019612569316,43.0,31.5,74,51,0.11063677897058732,-0.07953954835565524,0.8125773841972236,0.18742261580277642,2.437732152591671,0.22193350894868757,-0.06907006374827973,"{'2023-09': -0.06907006374827973, '2023-10': -0.0690374530427571, '2023-11': 0.1227717726962505, '2023-12': 0.21557868732460927, '2024-01': 0.03064950783173903, '2024-02': 0.22193350894868757, '2024-03': 0.034002656469424464}","{'2023': 0.18283391495305357, '2024': 0.30220761088570725}",849.3297178804451,1719.5339314530524,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W1,False,L09__TQQQ_SOXL__cooldown_15/stress/W1
OK,2024-03-19,2024-09-18,1000.0,1018.5809876268884,18.580987626888373,18.580987626888373,0.0,0.018580987626888312,0.037428948538546836,0.32374097996509754,2024-07-10,2024-09-06,49,0.5441233328931239,0.3419480556474975,0.4283326841807124,0.11561387298754097,4453.424752396576,11.221061220824781,11.131061220824781,0.09,6.183293057713,-32.73975171415248,45.13744628332773,9,9,9,1.0,1.5536424451518118,0.776821222575906,54.111111111111114,31.0,76,50,0.08628341445546739,-0.1391091435719003,0.8063049481572957,0.1936950518427043,2.418914844471886,0.18211798417397795,-0.2069282563512076,"{'2024-03': 0.08696482160222763, '2024-04': -0.2069282563512076, '2024-05': 0.18211798417397795, '2024-06': 0.16747022785551868, '2024-07': -0.06586392901422933, '2024-08': -0.003413530457770375, '2024-09': -0.08032192659108017}",{'2024': 0.018580987626888534},841.2816706511271,1410.5240211576881,daily_mark_to_market_equity,L09__TQQQ_SOXL__cooldown_15,b,TQQQ_SOXL,L09,cooldown_15,stress,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,sensitivity_evaluation,W2,False,L09__TQQQ_SOXL__cooldown_15/stress/W2
